245|511|7|"0"|3|0.5|0|0
246|44|23|"0"|3|0.5|0|0
247|55|23|"0"|3|0.5|0|0
248|67|23|"0"|3|0.5|0|0
249|80|23|"0"|3|0.5|0|0
250|89|23|"0"|3|0.5|0|0
251|97|23|"0"|3|0.5|0|0
252|106|23|"0"|3|0.5|0|0
253|113|23|"0"|3|0.5|0|0
254|116|23|"0"|3|0.5|0|0
255|124|23|"0"|3|0.5|0|0
256|132|23|"0"|3|0.5|0|0
257|137|23|"0"|3|0.5|0|0
258|144|23|"0"|3|0.5|0|0
259|151|23|"0"|3|0.5|0|0
260|159|23|"0"|3|0.5|0|0
261|165|23|"0"|3|0.5|0|0
262|171|23|"0"|3|0.5|0|0
263|179|23|"0"|3|0.5|0|0
264|186|23|"0"|3|0.5|0|0
265|191|23|"0"|3|0.5|0|0
266|199|23|"0"|3|0.5|0|0
267|204|23|"0"|3|0.5|0|0
268|211|23|"0"|3|0.5|0|0
269|214|23|"0"|3|0.5|0|0
270|219|23|"0"|3|0.5|0|0
271|44|6|"0"|3|0.5|0|0
272|55|6|"0"|3|0.5|0|0
273|67|6|"0"|3|0.5|0|0
274|80|6|"0"|3|0.5|0|0
275|89|6|"0"|3|0.5|0|0
276|97|6|"0"|3|0.5|0|0
277|106|6|"0"|3|0.5|0|0
278|113|6|"0"|3|0.5|0|0
279|116|6|"0"|3|0.5|0|0
280|124|6|"0"|3|0.5|0|0
281|132|6|"0"|3|0.5|0|0
282|137|6|"0"|3|0.5|0|0
283|144|6|"0"|3|0.5|0|0
284|151|6|"0"|3|0.5|0|0
285|159|6|"0"|3|0.5|0|0
286|165|6|"0"|3|0.5|0|0
287|171|6|"0"|3|0.5|0|0
288|179|6|"0"|3|0.5|0|0
289|186|6|"0"|3|0.5|0|0
290|191|6|"0"|3|0.5|0|0
291|199|6|"0"|3|0.5|0|0
292|204|6|"0"|3|0.5|0|0
293|211|6|"0"|3|0.5|0|0
294|214|6|"0"|3|0.5|0|0
295|219|6|"0"|3|0.5|0|0
296|44|3|"0"|3|0.5|0|0
297|55|3|"0"|3|0.5|0|0
298|67|3|"0"|3|0.5|0|0
299|80|3|"0"|3|0.5|0|0
300|89|3|"0"|3|0.5|0|0
301|97|3|"0"|3|0.5|0|0
302|106|3|"0"|3|0.5|0|0
303|113|3|"0"|3|0.5|0|0
304|116|3|"0"|3|0.5|0|0
305|124|3|"0"|3|0.5|0|0
306|132|3|"0"|3|0.5|0|0
307|137|3|"0"|3|0.5|0|0
308|144|3|"0"|3|0.5|0|0
309|151|3|"0"|3|0.5|0|0
310|159|3|"0"|3|0.5|0|0
311|165|3|"0"|3|0.5|0|0
312|171|3|"0"|3|0.5|0|0
313|179|3|"0"|3|0.5|0|0
314|186|3|"0"|3|0.5|0|0
315|191|3|"0"|3|0.5|0|0
316|199|3|"0"|3|0.5|0|0
317|204|3|"0"|3|0.5|0|0
318|211|3|"0"|3|0.5|0|0
319|214|3|"0"|3|0.5|0|0
320|219|3|"0"|3|0.5|0|0
321|44|5|"0"|3|0.5|0|0
322|55|5|"0"|3|0.5|0|0
323|67|5|"0"|3|0.5|0|0
324|80|5|"0"|3|0.5|0|0
325|89|5|"0"|3|0.5|0|0
326|97|5|"0"|3|0.5|0|0
327|106|5|"0"|3|0.5|0|0
328|113|5|"0"|3|0.5|0|0
329|116|5|"0"|3|0.5|0|0
330|124|5|"0"|3|0.5|0|0
331|132|5|"0"|3|0.5|0|0
332|137|5|"0"|3|0.5|0|0
333|144|5|"0"|3|0.5|0|0
334|151|5|"0"|3|0.5|0|0
335|159|5|"0"|3|0.5|0|0
336|165|5|"0"|3|0.5|0|0
337|171|5|"0"|3|0.5|0|0
338|179|5|"0"|3|0.5|0|0
339|186|5|"0"|3|0.5|0|0
340|191|5|"0"|3|0.5|0|0
341|199|5|"0"|3|0.5|0|0
342|204|5|"0"|3|0.5|0|0
343|211|5|"0"|3|0.5|0|0
344|214|5|"0"|3|0.5|0|0
345|219|5|"0"|3|0.5|0|0
346|44|35|"0"|3|0.5|0|0
347|55|35|"0"|3|0.5|0|0
348|67|35|"0"|3|0.5|0|0
349|80|35|"0"|3|0.5|0|0
350|89|35|"0"|3|0.5|0|0
351|97|35|"0"|3|0.5|0|0
352|106|35|"0"|3|0.5|0|0
353|113|35|"0"|3|0.5|0|0
354|116|35|"0"|3|0.5|0|0
355|124|35|"0"|3|0.5|0|0
356|132|35|"0"|3|0.5|0|0
357|137|35|"0"|3|0.5|0|0
358|144|35|"0"|3|0.5|0|0
359|151|35|"0"|3|0.5|0|0
360|159|35|"0"|3|0.5|0|0
361|165|35|"0"|3|0.5|0|0
362|171|35|"0"|3|0.5|0|0
363|179|35|"0"|3|0.5|0|0
364|186|35|"0"|3|0.5|0|0
365|191|35|"0"|3|0.5|0|0
366|199|35|"0"|3|0.5|0|0
367|204|35|"0"|3|0.5|0|0
368|211|35|"0"|3|0.5|0|0
369|214|35|"0"|3|0.5|0|0
370|219|35|"0"|3|0.5|0|0
371|44|22|"0"|3|0.5|0|0
372|55|22|"0"|3|0.5|0|0
373|67|22|"0"|3|0.5|0|0
374|80|22|"0"|3|0.5|0|0
375|89|22|"0"|3|0.5|0|0
376|97|22|"0"|3|0.5|0|0
377|106|22|"0"|3|0.5|0|0
378|113|22|"0"|3|0.5|0|0
379|116|22|"0"|3|0.5|0|0
380|124|22|"0"|3|0.5|0|0
381|132|22|"0"|3|0.5|0|0
382|137|22|"0"|3|0.5|0|0
383|144|22|"0"|3|0.5|0|0
384|151|22|"0"|3|0.5|0|0
385|159|22|"0"|3|0.5|0|0
386|165|22|"0"|3|0.5|0|0
387|171|22|"0"|3|0.5|0|0
388|179|22|"0"|3|0.5|0|0
389|186|22|"0"|3|0.5|0|0
390|191|22|"0"|3|0.5|0|0
391|199|22|"0"|3|0.5|0|0
392|204|22|"0"|3|0.5|0|0
393|211|22|"0"|3|0.5|0|0
394|214|22|"0"|3|0.5|0|0
395|219|22|"0"|3|0.5|0|0
396|44|7|"1"|3|0.5|0|0
397|55|7|"1"|3|0.5|0|0
398|67|7|"1"|3|0.5|0|0
399|80|7|"1"|3|0.5|0|0
400|89|7|"1"|3|0.5|0|0
401|97|7|"1"|3|0.5|0|0
402|106|7|"1"|3|0.5|0|0
403|113|7|"1"|3|0.5|0|0
404|116|7|"1"|3|0.5|0|0
405|124|7|"1"|3|0.5|0|0
406|132|7|"1"|3|0.5|0|0
407|137|7|"1"|3|0.5|0|0
408|144|7|"1"|3|0.5|0|0
409|151|7|"1"|3|0.5|0|0
410|159|7|"1"|3|0.5|0|0
411|165|7|"1"|3|0.5|0|0
412|171|7|"1"|3|0.5|0|0
413|179|7|"1"|3|0.5|0|0
414|186|7|"1"|3|0.5|0|0
415|191|7|"1"|3|0.5|0|0
416|199|7|"1"|3|0.5|0|0
417|204|7|"1"|3|0.5|0|0
418|211|7|"1"|3|0.5|0|0
419|214|7|"1"|3|0.5|0|0
420|219|7|"1"|3|0.5|0|0
421|1|26|"1"|13|0.5|0|0
422|2|26|"1"|13|0.5|0|0
423|4|26|"1"|13|0.5|0|0
424|44|26|"1"|13|0.5|0|0
425|97|26|"1"|13|0.5|0|0
426|132|26|"1"|13|0.5|0|0
427|165|26|"1"|13|0.5|0|0
428|7|26|"1"|13|0.5|0|0
429|17|26|"1"|13|0.5|0|0
430|31|26|"1"|13|0.5|0|0
431|57|26|"1"|13|0.5|0|0
432|74|26|"1"|13|0.5|0|0
433|86|26|"1"|13|0.5|0|0
434|108|26|"1"|13|0.5|0|0
435|114|26|"1"|13|0.5|0|0
436|122|26|"1"|13|0.5|0|0
437|138|26|"1"|13|0.5|0|0
438|148|26|"1"|13|0.5|0|0
439|158|26|"1"|13|0.5|0|0
440|1|19|"0"|13|0.5|0|0
441|2|19|"0"|13|0.5|0|0
442|4|19|"0"|13|0.5|0|0
443|7|19|"0"|13|0.5|0|0
444|17|19|"0"|13|0.5|0|0
445|31|19|"0"|13|0.5|0|0
446|44|19|"0"|13|0.5|0|0
447|57|19|"0"|13|0.5|0|0
448|74|19|"0"|13|0.5|0|0
449|86|19|"0"|13|0.5|0|0
450|97|19|"0"|13|0.5|0|0
451|108|19|"0"|13|0.5|0|0
452|114|19|"0"|13|0.5|0|0
453|122|19|"0"|13|0.5|0|0
454|132|19|"0"|13|0.5|0|0
455|138|19|"0"|13|0.5|0|0
456|148|19|"0"|13|0.5|0|0
457|158|19|"0"|13|0.5|0|0
458|165|19|"0"|13|0.5|0|0
459|109|26|"0"|13|0.5|0|0
460|124|26|"0"|13|0.5|0|0
461|140|26|"0"|13|0.5|0|0
462|159|26|"0"|13|0.5|0|0
463|176|26|"0"|13|0.5|0|0
464|191|26|"0"|13|0.5|0|0
465|206|26|"0"|13|0.5|0|0
466|219|26|"0"|13|0.5|0|0
467|235|26|"0"|13|0.5|0|0
468|243|26|"0"|13|0.5|0|0
469|255|26|"0"|13|0.5|0|0
470|265|26|"0"|13|0.5|0|0
471|277|26|"0"|13|0.5|0|0
472|287|26|"0"|13|0.5|0|0
473|298|26|"0"|13|0.5|0|0
474|309|26|"0"|13|0.5|0|0
475|315|26|"0"|13|0.5|0|0
476|405|19|"1"|13|0.5|0|0
477|407|19|"1"|13|0.5|0|0
478|409|19|"1"|13|0.5|0|0
479|411|19|"1"|13|0.5|0|0
480|413|19|"1"|13|0.5|0|0
481|414|19|"1"|13|0.5|0|0
482|416|19|"1"|13|0.5|0|0
483|418|19|"1"|13|0.5|0|0
484|419|19|"1"|13|0.5|0|0
485|421|19|"1"|13|0.5|0|0
486|422|19|"1"|13|0.5|0|0
487|424|19|"1"|13|0.5|0|0
488|426|19|"1"|13|0.5|0|0
489|427|19|"1"|13|0.5|0|0
490|430|19|"1"|13|0.5|0|0
491|431|19|"1"|13|0.5|0|0
492|405|38|"1"|13|0.5|0|0
493|407|38|"1"|13|0.5|0|0
494|409|38|"1"|13|0.5|0|0
495|411|38|"1"|13|0.5|0|0
496|413|38|"1"|13|0.5|0|0
497|414|38|"1"|13|0.5|0|0
498|416|38|"1"|13|0.5|0|0
499|418|38|"1"|13|0.5|0|0
500|419|38|"1"|13|0.5|0|0
501|421|38|"1"|13|0.5|0|0
502|422|38|"1"|13|0.5|0|0
503|424|38|"1"|13|0.5|0|0
504|426|38|"1"|13|0.5|0|0
505|427|38|"1"|13|0.5|0|0
506|430|38|"1"|13|0.5|0|0
507|431|38|"1"|13|0.5|0|0
508|109|38|"0"|13|0.5|0|0
509|124|38|"0"|13|0.5|0|0
510|140|38|"0"|13|0.5|0|0
511|159|38|"0"|13|0.5|0|0
512|176|38|"0"|13|0.5|0|0
513|191|38|"0"|13|0.5|0|0
514|206|38|"0"|13|0.5|0|0
515|219|38|"0"|13|0.5|0|0
516|235|38|"0"|13|0.5|0|0
517|243|38|"0"|13|0.5|0|0
518|255|38|"0"|13|0.5|0|0
519|265|38|"0"|13|0.5|0|0
520|277|38|"0"|13|0.5|0|0
521|287|38|"0"|13|0.5|0|0
522|298|38|"0"|13|0.5|0|0
523|309|38|"0"|13|0.5|0|0
524|315|38|"0"|13|0.5|0|0
525|324|38|"0"|13|0.5|0|0
526|328|38|"0"|13|0.5|0|0
527|333|38|"0"|13|0.5|0|0
528|339|38|"0"|13|0.5|0|0
529|342|38|"0"|13|0.5|0|0
530|347|38|"0"|13|0.5|0|0
531|351|38|"0"|13|0.5|0|0
532|354|38|"0"|13|0.5|0|0
533|360|38|"0"|13|0.5|0|0
534|363|38|"0"|13|0.5|0|0
535|366|38|"0"|13|0.5|0|0
536|369|38|"0"|13|0.5|0|0
537|371|38|"0"|13|0.5|0|0
538|374|38|"0"|13|0.5|0|0
539|377|38|"0"|13|0.5|0|0
540|380|38|"0"|13|0.5|0|0
541|383|38|"0"|13|0.5|0|0
542|384|38|"0"|13|0.5|0|0
543|386|38|"0"|13|0.5|0|0
544|388|38|"0"|13|0.5|0|0
545|391|38|"0"|13|0.5|0|0
546|393|38|"0"|13|0.5|0|0
547|394|38|"0"|13|0.5|0|0
548|395|38|"0"|13|0.5|0|0
549|396|38|"0"|13|0.5|0|0
550|397|38|"0"|13|0.5|0|0
551|398|38|"0"|13|0.5|0|0
552|400|38|"0"|13|0.5|0|0
553|401|38|"0"|13|0.5|0|0
554|402|38|"0"|13|0.5|0|0
555|403|38|"0"|13|0.5|0|0
556|404|38|"0"|13|0.5|0|0
557|405|38|"0"|13|0.5|0|0
558|408|38|"0"|13|0.5|0|0
559|412|38|"0"|13|0.5|0|0
560|414|38|"0"|13|0.5|0|0
561|417|38|"0"|13|0.5|0|0
562|420|38|"0"|13|0.5|0|0
563|422|38|"0"|13|0.5|0|0
564|425|38|"0"|13|0.5|0|0
565|428|38|"0"|13|0.5|0|0
566|431|38|"0"|13|0.5|0|0
567|433|38|"0"|13|0.5|0|0
568|434|38|"0"|13|0.5|0|0
569|435|38|"0"|13|0.5|0|0
570|436|38|"0"|13|0.5|0|0
571|437|38|"0"|13|0.5|0|0
572|438|38|"0"|13|0.5|0|0
573|439|38|"0"|13|0.5|0|0
574|440|38|"0"|13|0.5|0|0
575|442|38|"0"|13|0.5|0|0
576|443|38|"0"|13|0.5|0|0
577|445|38|"0"|13|0.5|0|0
578|446|38|"0"|13|0.5|0|0
579|448|38|"0"|13|0.5|0|0
580|449|38|"0"|13|0.5|0|0
581|450|38|"0"|13|0.5|0|0
582|451|38|"0"|13|0.5|0|0
583|452|38|"0"|13|0.5|0|0
584|159|2|"1"|6|0.5|0|0
585|179|2|"1"|6|0.5|0|0
586|199|2|"1"|6|0.5|0|0
587|214|2|"1"|6|0.5|0|0
588|231|2|"1"|6|0.5|0|0
589|243|2|"1"|6|0.5|0|0
590|256|2|"1"|6|0.5|0|0
591|270|2|"1"|6|0.5|0|0
592|283|2|"1"|6|0.5|0|0
593|296|2|"1"|6|0.5|0|0
594|309|2|"1"|6|0.5|0|0
595|316|2|"1"|6|0.5|0|0
596|326|2|"1"|6|0.5|0|0
597|332|2|"1"|6|0.5|0|0
598|337|2|"1"|6|0.5|0|0
599|342|2|"1"|6|0.5|0|0
600|348|2|"1"|6|0.5|0|0
601|352|2|"1"|6|0.5|0|0
602|358|2|"1"|6|0.5|0|0
603|362|2|"1"|6|0.5|0|0
604|74|2|"0"|6|0.5|0|0
605|93|2|"0"|6|0.5|0|0
606|109|2|"0"|6|0.5|0|0
607|119|2|"0"|6|0.5|0|0
608|134|2|"0"|6|0.5|0|0
609|148|2|"0"|6|0.5|0|0
610|160|2|"0"|6|0.5|0|0
611|176|2|"0"|6|0.5|0|0
612|190|2|"0"|6|0.5|0|0
613|202|2|"0"|6|0.5|0|0
614|213|2|"0"|6|0.5|0|0
615|223|2|"0"|6|0.5|0|0
616|17|11|"1"|6|0.5|0|0
617|27|11|"1"|6|0.5|0|0
618|38|11|"1"|6|0.5|0|0
619|49|11|"1"|6|0.5|0|0
620|61|11|"1"|6|0.5|0|0
621|74|11|"1"|6|0.5|0|0
622|84|11|"1"|6|0.5|0|0
623|93|11|"1"|6|0.5|0|0
624|93|11|"0"|6|0.5|0|0
625|109|11|"0"|6|0.5|0|0
626|119|11|"0"|6|0.5|0|0
627|134|11|"0"|6|0.5|0|0
628|148|11|"0"|6|0.5|0|0
629|160|11|"0"|6|0.5|0|0
630|176|11|"0"|6|0.5|0|0
631|190|11|"0"|6|0.5|0|0
632|202|11|"0"|6|0.5|0|0
633|213|11|"0"|6|0.5|0|0
634|223|11|"0"|6|0.5|0|0
635|235|11|"0"|6|0.5|0|0
636|199|21|"1"|6|0.5|0|0
637|219|21|"1"|6|0.5|0|0
638|240|21|"1"|6|0.5|0|0
639|256|21|"1"|6|0.5|0|0
640|274|21|"1"|6|0.5|0|0
641|292|21|"1"|6|0.5|0|0
642|309|21|"1"|6|0.5|0|0
643|80|21|"0"|6|0.5|0|0
644|89|21|"0"|6|0.5|0|0
645|97|21|"0"|6|0.5|0|0
646|106|21|"0"|6|0.5|0|0
647|113|21|"0"|6|0.5|0|0
648|116|21|"0"|6|0.5|0|0
649|124|21|"0"|6|0.5|0|0
650|132|21|"0"|6|0.5|0|0
651|137|21|"0"|6|0.5|0|0
652|17|16|"0"|6|0.5|0|0
653|55|16|"0"|6|0.5|0|0
654|93|16|"0"|6|0.5|0|0
655|116|16|"0"|6|0.5|0|0
656|140|16|"0"|6|0.5|0|0
657|165|16|"0"|6|0.5|0|0
658|27|16|"1"|6|0.5|0|0
659|74|16|"1"|6|0.5|0|0
660|109|16|"1"|6|0.5|0|0
661|134|16|"1"|6|0.5|0|0
662|160|16|"1"|6|0.5|0|0
663|190|16|"1"|6|0.5|0|0
664|17|1|"0"|6|0.5|0|0
665|89|1|"0"|6|0.5|0|0
666|134|1|"0"|6|0.5|0|0
667|179|1|"0"|6|0.5|0|0
668|215|1|"0"|6|0.5|0|0
669|249|1|"0"|6|0.5|0|0
670|277|1|"0"|6|0.5|0|0
671|27|1|"1"|6|0.5|0|0
672|106|1|"1"|6|0.5|0|0
673|156|1|"1"|6|0.5|0|0
674|204|1|"1"|6|0.5|0|0
675|241|1|"1"|6|0.5|0|0
676|274|1|"1"|6|0.5|0|0
677|17|43|"0"|6|0.5|0|0
678|84|43|"0"|6|0.5|0|0
679|129|43|"0"|6|0.5|0|0
680|168|43|"0"|6|0.5|0|0
681|206|43|"0"|6|0.5|0|0
682|237|43|"0"|6|0.5|0|0
683|261|43|"0"|6|0.5|0|0
684|288|43|"0"|6|0.5|0|0
685|311|43|"0"|6|0.5|0|0
686|328|43|"0"|6|0.5|0|0
687|27|9|"0"|6|0.5|0|0
688|101|9|"0"|6|0.5|0|0
689|148|9|"0"|6|0.5|0|0
690|197|9|"0"|6|0.5|0|0
691|235|9|"0"|6|0.5|0|0
692|261|9|"0"|6|0.5|0|0
693|294|9|"0"|6|0.5|0|0
694|319|9|"0"|6|0.5|0|0
695|334|9|"0"|6|0.5|0|0
696|97|40|"0"|12|0.5|0|0
697|148|40|"0"|12|0.5|0|0
698|199|40|"0"|12|0.5|0|0
699|237|40|"0"|12|0.5|0|0
700|270|40|"0"|12|0.5|0|0
